주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
405-2-001191,삼양이동 2177-1,공영,노외,,제주특별자치도 제주시 삼양이동 2177-1,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5209426,126.5830122,,2026-04-16
405-2-001192,삼양이동 2128-7,공영,노외,,제주특별자치도 제주시 삼양이동 2128-7,24,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5220904,126.5827065,,2026-04-16
405-2-001193,삼양이동 2102-1,공영,노외,,제주특별자치도 제주시 삼양이동 2102-1,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5244141,126.5830172,,2026-04-16
405-2-001194,봉개동 1854-1,공영,노외,,제주특별자치도 제주시 봉개동 1854-1,53,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4905473,126.5954767,,2026-04-16
405-2-001195,회천동 3262-3 외 3,공영,노외,,제주특별자치도 제주시 회천동 3262-3,40,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001196,"봉개7길 5, 봉개동 2124",공영,노상,제주특별자치도 제주시 봉개7길 5,,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4915221,126.5908721,,2026-04-16
405-2-001197,"아라일동 6037-4, 5",공영,노외,,제주특별자치도 제주시 아라일동 6037-4,105,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.485956,126.536637,,2026-04-16
405-2-001198,아라일동 6044-2,공영,노외,,제주특별자치도 제주시 아라일동 6044-2,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4768179,126.5415587,,2026-04-16
405-2-001199,아라일동 6046-5,공영,노외,,제주특별자치도 제주시 아라일동 6046-5,32,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4761242,126.5405689,,2026-04-16
405-2-001200,아라일동 6051-4,공영,노외,,제주특별자치도 제주시 아라일동 6051-4,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.473339,126.5406453,,2026-04-16
405-2-001201,아라일동 6051-7,공영,노외,,제주특별자치도 제주시 아라일동 6051-7,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4733364,126.540128,,2026-04-16
405-2-001202,아라일동 6054-9,공영,노외,,제주특별자치도 제주시 아라일동 6054-9,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4722824,126.5407801,,2026-04-16
405-2-001203,아라일동 6059,공영,노외,,제주특별자치도 제주시 아라일동 6059,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4717778,126.5402436,,2026-04-16
405-2-001204,아라일동 6061,공영,노외,,제주특별자치도 제주시 아라일동 6061,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4701223,126.5404778,,2026-04-16
405-2-001205,아라일동 6063-8,공영,노외,,제주특별자치도 제주시 아라일동 6063-8,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4694092,126.5413875,,2026-04-16
405-2-001206,아라일동 6064-4,공영,노외,,제주특별자치도 제주시 아라일동 6064-4,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4693824,126.5427538,,2026-04-16
405-2-001207,아라일동 6067,공영,노외,,제주특별자치도 제주시 아라일동 6067,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4707038,126.5418777,,2026-04-16
405-2-001208,아라일동 6067-1,공영,노외,,제주특별자치도 제주시 아라일동 6067-1,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4707241,126.5420535,,2026-04-16
405-2-001209,아라일동 6068-9,공영,노외,,제주특별자치도 제주시 아라일동 6068-9,23,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.471044,126.5430688,,2026-04-16
405-2-001210,아라일동 6075-6,공영,노외,,제주특별자치도 제주시 아라일동 6075-6,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4700928,126.5442959,,2026-04-16
405-2-001211,아라일동 6083-3,공영,노외,,제주특별자치도 제주시 아라일동 6083-3,32,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4719993,126.5441532,,2026-04-16
405-2-001212,아라일동 6084-7,공영,노외,,제주특별자치도 제주시 아라일동 6084-7,23,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4721414,126.5436196,,2026-04-16
405-2-001213,아라일동 6090-11,공영,노외,,제주특별자치도 제주시 아라일동 6090-11,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4731313,126.5445751,,2026-04-16
405-2-001214,아라일동 6090-8,공영,노외,,제주특별자치도 제주시 아라일동 6090-8,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4726111,126.5445775,,2026-04-16
405-2-001215,아라일동 6090-9,공영,노외,,제주특별자치도 제주시 아라일동 6090-9,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4727251,126.5445769,,2026-04-16
405-2-001216,아라일동 6091-8,공영,노외,,제주특별자치도 제주시 아라일동 6091-8,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4729255,126.5451045,,2026-04-16
405-2-001217,아란길,공영,노외,,제주특별자치도 제주시 아라일동 6093-4,54,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4735974,126.5447721,,2026-04-16
405-2-001218,아라일동 6095-2,공영,노외,,제주특별자치도 제주시 아라일동 6095-2,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4748317,126.5443565,,2026-04-16
405-2-001219,아라일동 6095-3,공영,노외,,제주특별자치도 제주시 아라일동 6095-3,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4748322,126.544526,,2026-04-16
405-2-001220,아라일동 6096,공영,노외,,제주특별자치도 제주시 아라일동 6096,32,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4752225,126.5438843,,2026-04-16
405-2-001221,아라일동 6097-18,공영,노외,,제주특별자치도 제주시 아라일동 6097-18,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4746174,126.5437325,,2026-04-16
405-2-001222,"아라일동 6097-24, 6097-30",공영,노외,,제주특별자치도 제주시 아라일동 6097-24,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4746688,126.542429,,2026-04-16
405-2-001223,아라동주민센터,공영,노외,,제주특별자치도 제주시 아라일동 6103-6,25,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4763046,126.5449897,,2026-04-16
405-2-001224,아라일동 6105-20,공영,노외,,제주특별자치도 제주시 아라일동 6105-20,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4746707,126.5464425,,2026-04-16
405-2-001225,아라일동 6105-21,공영,노외,,제주특별자치도 제주시 아라일동 6105-21,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4746703,126.5462549,,2026-04-16
405-2-001226,아라일동 6106-11,공영,노외,,제주특별자치도 제주시 아라일동 6106-11,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4751923,126.5473237,,2026-04-16
405-2-001227,아라일동 6106-3,공영,노외,,제주특별자치도 제주시 아라일동 6106-3,17,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.475195,126.5465308,,2026-04-16
405-2-001228,아라일동 6107-13,공영,노외,,제주특별자치도 제주시 아라일동 6107-13,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4755481,126.5472672,,2026-04-16
405-2-001229,아라일동 6107-5,공영,노외,,제주특별자치도 제주시 아라일동 6107-5,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4756946,126.5466063,,2026-04-16
405-2-001230,아라일동 6108-6,공영,노외,,제주특별자치도 제주시 아라일동 6108-6,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4761499,126.5471698,,2026-04-16
405-2-001231,아라일동 6109-10,공영,노외,,제주특별자치도 제주시 아라일동 6109-10,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4765365,126.5474307,,2026-04-16
405-2-001232,아라일동 6110-6,공영,노외,,제주특별자치도 제주시 아라일동 6110-6,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4771127,126.5489123,,2026-04-16
405-2-001233,아라일동 6111,공영,노외,,제주특별자치도 제주시 아라일동 6111,42,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4764798,126.5486955,,2026-04-16
405-2-001234,"아라일동 6112-14, 15",공영,노외,,제주특별자치도 제주시 아라일동 6112-14,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4759565,126.5486382,,2026-04-16
405-2-001235,아라일동 6112-5,공영,노외,,제주특별자치도 제주시 아라일동 6112-5,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4761555,126.5486275,,2026-04-16
405-2-001236,아라일동 6114-5,공영,노외,,제주특별자치도 제주시 아라일동 6114-5,22,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4751984,126.5485874,,2026-04-16
405-2-001237,아라일동 6116-2,공영,노외,,제주특별자치도 제주시 아라일동 6116-2,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4749015,126.5493275,,2026-04-16
405-2-001238,아라일동 6116-3,공영,노외,,제주특별자치도 제주시 아라일동 6116-3,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4749664,126.5495525,,2026-04-16
405-2-001239,아라일동 6116-4,공영,노외,,제주특별자치도 제주시 아라일동 6116-4,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4749509,126.5497705,,2026-04-16
405-2-001240,아라일동 6117-10,공영,노외,,제주특별자치도 제주시 아라일동 6117-10,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4753473,126.5495548,,2026-04-16
405-2-001241,아라일동 6117-11,공영,노외,,제주특별자치도 제주시 아라일동 6117-11,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4754916,126.5495541,,2026-04-16
405-2-001242,아라일동 6117-12,공영,노외,,제주특별자치도 제주시 아라일동 6117-12,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4756544,126.5495567,,2026-04-16
405-2-001243,아라일동 6117-13,공영,노외,,제주특별자치도 제주시 아라일동 6117-13,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4758119,126.549542,,2026-04-16
405-2-001244,아라일동 6117-4,공영,노외,,제주특별자치도 제주시 아라일동 6117-4,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4758121,126.5497487,,2026-04-16
405-2-001245,아라일동 6117-5,공영,노외,,제주특별자치도 제주시 아라일동 6117-5,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4756549,126.5497634,,2026-04-16
405-2-001246,아라일동 6120,공영,노외,,제주특별자치도 제주시 아라일동 6120,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4774033,126.5490749,,2026-04-16
405-2-001247,아라일동 6120-7,공영,노외,,제주특별자치도 제주시 아라일동 6120-7,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4772166,126.5491356,,2026-04-16
405-2-001248,아라일동 6123,공영,노외,,제주특별자치도 제주시 아라일동 6123,25,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4738181,126.5516867,,2026-04-16
405-2-001249,아라일동 6128-4,공영,노외,,제주특별자치도 제주시 아라일동 6128-4,24,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4738104,126.5497041,,2026-04-16
405-2-001250,아라일동 6129-7,공영,노외,,제주특별자치도 제주시 아라일동 6129-7,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4731595,126.5497651,,2026-04-16
405-2-001251,아라일동 6131,공영,노외,,제주특별자치도 제주시 아라일동 6131,35,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4726813,126.5478719,,2026-04-16
405-2-001252,아라일동 6131-1,공영,노외,,제주특별자치도 제주시 아라일동 6131-1,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4728693,126.5480827,,2026-04-16
405-2-001253,아라일동 6133-11,공영,노외,,제주특별자치도 제주시 아라일동 6133-11,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4736882,126.547815,,2026-04-16
405-2-001254,아라일동 6140-4,공영,노외,,제주특별자치도 제주시 아라일동 6140-4,62,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4703093,126.5469013,,2026-04-16
405-2-001256,아라일동 6147-10,공영,노외,,제주특별자치도 제주시 아라일동 6147-10,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4722435,126.546952,,2026-04-16
405-2-001257,아라일동 6147-5,공영,노외,,제주특별자치도 제주시 아라일동 6147-5,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4721378,126.547553,,2026-04-16
405-2-001258,아라일동 6149-8,공영,노외,,제주특별자치도 제주시 아라일동 6149-8,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.471703,126.5485845,,2026-04-16
405-2-001259,아라일동 6149-9,공영,노외,,제주특별자치도 제주시 아라일동 6149-9,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4717026,126.548442,,2026-04-16
405-2-001260,아라일동 6152-3,공영,노외,,제주특별자치도 제주시 아라일동 6152-3,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.470613,126.5494443,,2026-04-16
405-2-001261,아라일동 6152-4,공영,노외,,제주특별자치도 제주시 아라일동 6152-4,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4706688,126.5495566,,2026-04-16
405-2-001262,아라일동 6152-5,공영,노외,,제주특별자치도 제주시 아라일동 6152-5,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4707258,126.5496711,,2026-04-16
405-2-001263,아라일동 6154-11,공영,노외,,제주특별자치도 제주시 아라일동 6154-11,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4710892,126.5498123,,2026-04-16
405-2-001264,아라일동 6157-14,공영,노외,,제주특별자치도 제주시 아라일동 6157-14,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4722097,126.5501664,,2026-04-16
405-2-001265,아라일동 6158,공영,노외,,제주특별자치도 제주시 아라일동 6158,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-2-001266,아라일동 6158-1,공영,노외,,제주특별자치도 제주시 아라일동 6158-1,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4723557,126.5508527,,2026-04-16
405-2-001267,아라일동 6158-15,공영,노외,,제주특별자치도 제주시 아라일동 6158-15,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4721813,126.550854,,2026-04-16
405-2-001268,아라일동 6158-16,공영,노외,,제주특별자치도 제주시 아라일동 6158-16,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4721964,126.5506991,,2026-04-16
405-2-001269,아라일동 6159,공영,노외,,제주특별자치도 제주시 아라일동 6159,47,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4717763,126.5508553,,2026-04-16
405-2-001270,아라신설로4길제1,공영,노외,,제주특별자치도 제주시 아라이동 3002-1,20,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4935492,126.542469,,2026-04-16
405-2-001271,아라신설로4길제2,공영,노외,,제주특별자치도 제주시 아라이동 3002-9,19,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.492711,126.5432949,,2026-04-16
405-2-001272,아라이동 3005-10,공영,노외,,제주특별자치도 제주시 아라이동 3005-10,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4923794,126.5444781,,2026-04-16
405-2-001273,아라이동 3008-1,공영,노외,,제주특별자치도 제주시 아라이동 3008-1,19,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4916431,126.5443067,,2026-04-16
405-2-001274,아라이동 3013-1,공영,노외,,제주특별자치도 제주시 아라이동 3013-1,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4929141,126.5414259,,2026-04-16
405-2-001275,아라이동 3013-11,공영,노외,,제주특별자치도 제주시 아라이동 3013-11,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4919956,126.5423308,,2026-04-16
405-2-001276,아라이동 3013-12,공영,노외,,제주특별자치도 제주시 아라이동 3013-12,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4920589,126.5421422,,2026-04-16
405-2-001277,아라이동 3014-3,공영,노외,,제주특별자치도 제주시 아라이동 3014-3,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4933426,126.5410472,,2026-04-16
405-2-001278,아라이동 941-7,공영,노외,,제주특별자치도 제주시 아라이동 941-7,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4783037,126.5528925,,2026-04-16
405-2-001279,영평동 2169-6,공영,노외,,제주특별자치도 제주시 영평동 2169-6,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4540657,126.5716995,,2026-04-16
405-2-001280,아라이동 3014-9,공영,노외,,제주특별자치도 제주시 아라이동 3014-9,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4935668,126.5411988,,2026-04-16
405-2-001281,아라일동 6105-14,공영,노외,,제주특별자치도 제주시 아라일동 6105-14,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4746887,126.5475031,,2026-04-16
405-1-001282,"간월동로 5길 36, 70",공영,노상,제주특별자치도 제주시 간월동로 5길 36,,26,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4902407,126.5490884,,2026-04-16
405-1-001283,"기자길 26, 38",공영,노상,제주특별자치도 제주시 기자길 26,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.483771,126.5444644,,2026-04-16
405-2-001284,아라일동 6105-8,공영,노외,,제주특별자치도 제주시 아라일동 6105-8,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4749096,126.546591,,2026-04-16
405-2-001286,오라일동 2440-12,공영,노외,,제주특별자치도 제주시 오라일동 2440-12,14,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,33.4995952,126.5135555,,2026-04-16
405-2-001287,오라일동 2453-132453-14,공영,노외,,제주특별자치도 제주시 오라일동 2453-13,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4965449,126.5205725,,2026-04-16
405-2-001288,"오라이동 1375-1,1376",공영,노외,,제주특별자치도 제주시 오라이동 1375-1,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.489533,126.5125031,,2026-04-16
405-2-001289,오라이동 13831383-2,공영,노외,,제주특별자치도 제주시 오라이동 1383,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4889308,126.5136995,,2026-04-16
405-2-001290,오라이동 1397-7,공영,노외,,제주특별자치도 제주시 오라이동 1397-7,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4895617,126.5143536,,2026-04-16
